Trinity Bank N.A. (TX) (TYBT) ,TYBT,, 10/28/2014 , Sep 2014 , $n/a , 0 , $0.73 ,n/a
Trinity Industries Inc. (TRN) ,TRN,4139999000, 10/28/2014 , Sep 2014 , $0.84 , 7 , $0.9 ,7.14%
Trustmark Corporation (TRMK) ,TRMK,1620000000, 10/28/2014 , Sep 2014 , $0.43 , 8 , $0.5 ,16.28%
Twin Disc Incorporated (TWIN) ,TWIN,133390000, 10/28/2014 , Sep 2014 , $0.29 , 2 , $0.36 ,24.14%
UBS AG (UBS) ,UBS,75310000000, 10/28/2014 , Sep 2014 , $n/a , 0 , $0.21 ,n/a
UMB Financial Corporation (UMBF) ,UMBF,2420000000, 10/28/2014 , Sep 2014 , $0.76 , 5 , $0.78 ,2.63%
United Dominion Realty Trust Inc. (UDR) ,UDR,9030000000, 10/28/2014 , Sep 2014 , $0.4 , 9 , $0.38 ,-5%
United States Steel Corporation (X) ,X,1710000000, 10/28/2014 , Sep 2014 , $1.18 , 11 , $2.16 ,83.05%
United Therapeutics Corporation (UTHR) ,UTHR,6690000000, 10/28/2014 , Sep 2014 , $1.84 , 4 , $-0.53 ,-128.8%
USANA Health Sciences Inc. (USNA) ,USNA,1650000000, 10/28/2014 , Sep 2014 , $n/a , 0 , $1.47 ,n/a
VASCO Data Security International Inc. (VDSI) ,VDSI,756460000, 10/28/2014 , Sep 2014 , $0.09 , 1 , $0.32 ,255.56%
Verisk Analytics Inc. (VRSK) ,VRSK,12130000000, 10/28/2014 , Sep 2014 , $0.64 , 12 , $0.64 ,0%
Vertex Pharmaceuticals Incorporated (VRTX) ,VRTX,30520000000, 10/28/2014 , Sep 2014 , $-0.57 , 5 , $-0.57 ,-0%
Virtus Investment Partners Inc. (VRTS) ,VRTS,1030000000, 10/28/2014 , Sep 2014 , $2.48 , 4 , $2.35 ,-5.24%
Vishay Intertechnology Inc. (VSH) ,VSH,1560000000, 10/28/2014 , Sep 2014 , $0.28 , 4 , $0.26 ,-7.14%
Wabash National Corporation (WNC) ,WNC,795960000, 10/28/2014 , Sep 2014 , $0.26 , 5 , $0.26 ,0%
Waddell & Reed Financial Inc. (WDR) ,WDR,3090000000, 10/28/2014 , Sep 2014 , $0.92 , 7 , $0.94 ,2.17%
Washington Federal Inc. (WAFD) ,WAFD,2340000000, 10/28/2014 , Sep 2014 , $0.39 , 7 , $0.41 ,5.13%
Watts Water Technologies Inc. (WTS) ,WTS,1890000000, 10/28/2014 , Sep 2014 , $0.69 , 7 , $0.7 ,1.45%
Western Digital Corporation (WDC) ,WDC,15400000000, 10/28/2014 , Sep 2014 , $2.04 , 11 , $2.1 ,2.94%
Western Gas Equity Partners LP (WGP) ,WGP,9440000000, 10/28/2014 , Sep 2014 , $0.27 , 3 , $0.27 ,0%
Western Gas Partners LP (WES) ,WES,7150000000, 10/28/2014 , Sep 2014 , $0.56 , 6 , $0.6 ,7.14%
Westinghouse Air Brake Technologies Corporation (WAB) ,WAB,8000000000, 10/28/2014 , Sep 2014 , $0.88 , 6 , $0.93 ,5.68%
Whirlpool Corporation (WHR) ,WHR,12520000000, 10/28/2014 , Sep 2014 , $3.15 , 5 , $3.04 ,-3.49%
Willis Group Holdings Limited (WSH) ,WSH,8010000000, 10/28/2014 , Sep 2014 , $0.16 , 11 , $0.14 ,-12.5%
Wynn Resorts Limited (WYNN) ,WYNN,7100000000, 10/28/2014 , Sep 2014 , $1.82 , 12 , $1.95 ,7.14%
Xoom Corporation (XOOM) ,XOOM,980480000, 10/28/2014 , Sep 2014 , $-0.03 , 4 , $0.01 ,-133.33%
Xylem Inc. (XYL) ,XYL,6530000000, 10/28/2014 , Sep 2014 , $0.52 , 9 , $0.53 ,1.92%
ZELTIQ Aesthetics Inc. (ZLTQ) ,ZLTQ,1320000000, 10/28/2014 , Sep 2014 , $-0.1 , 4 , $0.12 ,-220%
Acadia Healthcare Company Inc. (ACHC) ,ACHC,4400000000, 10/29/2014 , Sep 2014 , $0.42 , 9 , $0.46 ,9.52%
Acco Brands Corporation (ACCO) ,ACCO,858500000, 10/29/2014 , Sep 2014 , $0.25 , 4 , $0.3 ,20%
Accuray Incorporated (ARAY) ,ARAY,534290000, 10/29/2014 , Sep 2014 , $-0.13 , 4 , $-0.28 ,115.38%
Adeptus Health Inc. (ADPT) ,ADPT,900900000, 10/29/2014 , Sep 2014 , $-0.07 , 3 , $-0.02 ,-71.43%
Aegion Corp (AEGN) ,AEGN,699040000, 10/29/2014 , Sep 2014 , $0.43 , 6 , $0.43 ,0%
Agnico Eagle Mines Limited (AEM) ,AEM,6150000000, 10/29/2014 , Sep 2014 , $0.14 , 13 , $-0.03 ,-121.43%
Akamai Technologies Inc. (AKAM) ,AKAM,10860000000, 10/29/2014 , Sep 2014 , $0.46 , 7 , $0.54 ,17.39%
Alkermes plc (ALKS) ,ALKS,10790000000, 10/29/2014 , Sep 2014 , $-0.12 , 2 , $-0.13 ,8.33%
Alliance Fiber Optic Products Inc. (AFOP) ,AFOP,243830000, 10/29/2014 , Sep 2014 , $0.31 , 1 , $0.23 ,-25.81%
Allstate Corporation (The) (ALL) ,ALL,24780000000, 10/29/2014 , Sep 2014 , $1.36 , 15 , $1.39 ,2.21%
Ally Financial Inc. (ALLY) ,ALLY,9600000000, 10/29/2014 , Sep 2014 , $0.42 , 7 , $0.53 ,26.19%
Alon USA Partners LP (ALDW) ,ALDW,1540000000, 10/29/2014 , Sep 2014 , $1.12 , 1 , $1.23 ,9.82%
Amedisys Inc (AMED) ,AMED,1330000000, 10/29/2014 , Sep 2014 , $0.17 , 6 , $0.28 ,64.71%
American Capital Mortgage Investment Corp. (MTGE) ,MTGE,742800000, 10/29/2014 , Sep 2014 , $0.69 , 4 , $0.48 ,-30.43%
American Railcar Industries Inc. (ARII) ,ARII,1230000000, 10/29/2014 , Sep 2014 , $0.99 , 5 , $1.12 ,13.13%
AMERISAFE Inc. (AMSF) ,AMSF,1040000000, 10/29/2014 , Sep 2014 , $0.65 , 2 , $0.72 ,10.77%
Anika Therapeutics Inc. (ANIK) ,ANIK,563630000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.4 ,n/a
Applied Industrial Technologies Inc. (AIT) ,AIT,1640000000, 10/29/2014 , Sep 2014 , $0.73 , 3 , $0.7 ,-4.11%
Arch Capital Group Ltd. (ACGL) ,ACGL,9170000000, 10/29/2014 , Sep 2014 , $0.96 , 10 , $1.05 ,9.38%
ARMOUR Residential REIT Inc. (ARR) ,ARR,112310000, 10/29/2014 , Sep 2014 , $0.15 , 4 , $0.14 ,-6.67%
ARRIS Group Inc. (ARRS) ,ARRS,4139999000, 10/29/2014 , Sep 2014 , $0.65 , 3 , $0.75 ,15.38%
Arrow Electronics Inc. (ARW) ,ARW,5140000000, 10/29/2014 , Sep 2014 , $1.31 , 6 , $1.4 ,6.87%
Aspen Insurance Holdings Limited (AHL) ,AHL,2950000000, 10/29/2014 , Sep 2014 , $1.19 , 5 , $1.08 ,-9.24%
Assurant Inc. (AIZ) ,AIZ,5450000000, 10/29/2014 , Sep 2014 , $1.58 , 7 , $1.82 ,15.19%
Atlantic Coast Financial Corporation (ACFC) ,ACFC,94920000, 10/29/2014 , Sep 2014 , $0.03 , 1 , $0.03 ,0%
Atlantic Tele-Network Inc. (ATNI) ,ATNI,1250000000, 10/29/2014 , Sep 2014 , $0.64 , 2 , $1.01 ,57.81%
Atmel Corporation (ATML) ,ATML,3180000000, 10/29/2014 , Sep 2014 , $0.08 , 3 , $0.08 ,0%
AU Optronics Corp (AUO) ,AUO,2780000000, 10/29/2014 , Sep 2014 , $0.15 , 2 , $0.25 ,66.67%
Automatic Data Processing Inc. (ADP) ,ADP,40520000000, 10/29/2014 , Sep 2014 , $0.6 , 11 , $0.62 ,3.33%
Avis Budget Group Inc. (CAR) ,CAR,5170000000, 10/29/2014 , Sep 2014 , $1.79 , 5 , $1.91 ,6.7%
AVX Corporation (AVX) ,AVX,2270000000, 10/29/2014 , Sep 2014 , $0.21 , 1 , $0.27 ,28.57%
Axis Capital Holdings Limited (AXS) ,AXS,5210000000, 10/29/2014 , Sep 2014 , $1.19 , 10 , $1.27 ,6.72%
Baidu Inc. (BIDU) ,BIDU,65900000000, 10/29/2014 , Sep 2014 , $1.62 , 6 , $1.79 ,10.49%
Banco Bilbao Viscaya Argentaria S.A. (BBVA) ,BBVA,54350000000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.13 ,n/a
BankFinancial Corporation (BFIN) ,BFIN,252790000, 10/29/2014 , Sep 2014 , $0.15 , 1 , $0.17 ,13.33%
Barrick Gold Corporation (ABX) ,ABX,8960000000, 10/29/2014 , Sep 2014 , $0.16 , 13 , $0.19 ,18.75%
BDCA Venture Inc. (BDCV) ,BDCV,41910000, 10/29/2014 , Sep 2014 , $n/a , 0 , $-0.03 ,n/a
Bel Fuse Inc. (BELFB) ,BELFB,214530000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.63 ,n/a
Bel Fuse Inc. (BELFA) ,BELFA,190560000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.63 ,n/a
Belden Inc (BDC) ,BDC,2730000000, 10/29/2014 , Sep 2014 , $1.12 , 4 , $1.15 ,2.68%
Biomed Realty Trust (BMR) ,BMR,4770000000, 10/29/2014 , Sep 2014 , $0.37 , 9 , $0.4 ,8.11%
Blackbaud Inc. (BLKB) ,BLKB,2940000000, 10/29/2014 , Sep 2014 , $0.25 , 1 , $0.29 ,16%
BOK Financial Corporation (BOKF) ,BOKF,4630000000, 10/29/2014 , Sep 2014 , $1.12 , 7 , $1.09 ,-2.68%
Booz Allen Hamilton Holding Corporation (BAH) ,BAH,4370000000, 10/29/2014 , Sep 2014 , $0.36 , 2 , $0.44 ,22.22%
Breeze-Eastern Corporation (BZC) ,BZC,202250000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.06 ,n/a
Brookline Bancorp Inc. (BRKL) ,BRKL,795870000, 10/29/2014 , Sep 2014 , $0.14 , 3 , $0.17 ,21.43%
C&J Energy Services Ltd. (CJES) ,CJES,600780000, 10/29/2014 , Sep 2014 , $0.34 , 8 , $0.47 ,38.24%
CACI International Inc. (CACI) ,CACI,2350000000, 10/29/2014 , Sep 2014 , $1.21 , 8 , $1.74 ,43.8%
California Water Service Group Holding (CWT) ,CWT,1070000000, 10/29/2014 , Sep 2014 , $0.68 , 3 , $0.7 ,2.94%
Calix Inc (CALX) ,CALX,363480000, 10/29/2014 , Sep 2014 , $0.01 , 2 , $0.01 ,0%
Cameco Corporation (CCJ) ,CCJ,5610000000, 10/29/2014 , Sep 2014 , $0.2 , 4 , $0.21 ,5%
Camtek Ltd. (CAMT) ,CAMT,85660000, 10/29/2014 , Sep 2014 , $0.03 , 1 , $0.03 ,0%
Capital Product Partners L.P. (CPLP) ,CPLP,885940000, 10/29/2014 , Sep 2014 , $0.08 , 7 , $0.09 ,12.5%
Capitol Federal Financial Inc. (CFFN) ,CFFN,1800000000, 10/29/2014 , Sep 2014 , $0.14 , 3 , $0.15 ,7.14%
Capstead Mortgage Corporation (CMO) ,CMO,924710000, 10/29/2014 , Sep 2014 , $0.34 , 3 , $0.3 ,-11.76%
Cardiovascular Systems Inc. (CSII) ,CSII,444980000, 10/29/2014 , Sep 2014 , $-0.33 , 5 , $-0.26 ,-21.21%
Cardtronics Inc. (CATM) ,CATM,1550000000, 10/29/2014 , Sep 2014 , $0.55 , 3 , $0.58 ,5.45%
Care.com Inc. (CRCM) ,CRCM,192660000, 10/29/2014 , Sep 2014 , $-0.41 , 3 , $-0.39 ,-4.88%
Carriage Services Inc. (CSV) ,CSV,395770000, 10/29/2014 , Sep 2014 , $0.29 , 2 , $0.31 ,6.9%
Cavium Inc. (CAVM) ,CAVM,3950000000, 10/29/2014 , Sep 2014 , $0.22 , 5 , $0.21 ,-4.55%
CBL & Associates Properties Inc. (CBL) ,CBL,2490000000, 10/29/2014 , Sep 2014 , $0.54 , 10 , $0.55 ,1.85%
CBRE Group Inc. (CBG) ,CBG,12420000000, 10/29/2014 , Sep 2014 , $0.36 , 4 , $0.4 ,11.11%
Celadon Group Inc. (CGI) ,CGI,410540000, 10/29/2014 , Sep 2014 , $0.35 , 5 , $0.35 ,0%
Cempra Inc. (CEMP) ,CEMP,976060000, 10/29/2014 , Sep 2014 , $-0.59 , 3 , $-0.34 ,-42.37%
Century Aluminum Company (CENX) ,CENX,314580000, 10/29/2014 , Sep 2014 , $0.51 , 7 , $0.52 ,1.96%
Charles River Laboratories International Inc. (CRL) ,CRL,3060000000, 10/29/2014 , Sep 2014 , $0.8 , 14 , $0.86 ,7.5%
Charter Communications Inc. (CHTR) ,CHTR,21430000000, 10/29/2014 , Sep 2014 , $-0.05 , 7 , $-0.49 ,880%
Chunghwa Telecom Co. Ltd. (CHT) ,CHT,23770000000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.41 ,n/a
Churchill Downs Incorporated (CHDN) ,CHDN,2580000000, 10/29/2014 , Sep 2014 , $0.31 , 1 , $0.2 ,-35.48%
Cirrus Logic Inc. (CRUS) ,CRUS,1960000000, 10/29/2014 , Sep 2014 , $0.47 , 3 , $0.61 ,29.79%
Cloud Peak Energy Inc (CLD) ,CLD,181680000, 10/29/2014 , Sep 2014 , $-0.01 , 6 , $0.02 ,-300%
Comfort Systems USA Inc. (FIX) ,FIX,1200000000, 10/29/2014 , Sep 2014 , $0.24 , 3 , $0.2 ,-16.67%
Commercial Metals Company (CMC) ,CMC,1660000000, 10/29/2014 , Aug 2014 , $0.24 , 7 , $0.29 ,20.83%
Compugen Ltd. (CGEN) ,CGEN,312350000, 10/29/2014 , Sep 2014 , $-0.11 , 1 , $-0.11 ,-0%
CoStar Group Inc. (CSGP) ,CSGP,6600000000, 10/29/2014 , Sep 2014 , $0.64 , 4 , $0.73 ,14.06%
Cott Corporation (COT) ,COT,1150000000, 10/29/2014 , Sep 2014 , $0.11 , 5 , $0.07 ,-36.36%
Cousins Properties Incorporated (CUZ) ,CUZ,2160000000, 10/29/2014 , Sep 2014 , $0.19 , 8 , $0.2 ,5.26%
CPB Inc. (CPF) ,CPF,700530000, 10/29/2014 , Sep 2014 , $0.28 , 2 , $0.23 ,-17.86%
Credit Acceptance Corporation (CACC) ,CACC,3890000000, 10/29/2014 , Sep 2014 , $3.21 , 4 , $3.26 ,1.56%
CTC Media Inc. (CTCM) ,CTCM,263820000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.2 ,n/a
CTI BioPharma Corp. (CTIC) ,CTIC,240280000, 10/29/2014 , Sep 2014 , $0.03 , 1 , $0.03 ,0%
Cullen/Frost Bankers Inc. (CFR) ,CFR,4270000000, 10/29/2014 , Sep 2014 , $1.1 , 11 , $1.19 ,8.18%
Curtiss-Wright Corporation (CW) ,CW,3180000000, 10/29/2014 , Sep 2014 , $0.88 , 5 , $0.9 ,2.27%
Danaos Corporation (DAC) ,DAC,680620000, 10/29/2014 , Sep 2014 , $0.12 , 1 , $0.16 ,33.33%
DENTSPLY International Inc. (XRAY) ,XRAY,8510000000, 10/29/2014 , Sep 2014 , $0.6 , 9 , $0.62 ,3.33%
Deutsche Bank AG (DB) ,DB,38540000000, 10/29/2014 , Sep 2014 , $n/a , 0 , $-0.09 ,n/a
Diamond Hill Investment Group Inc. (DHIL) ,DHIL,681640000, 10/29/2014 , Sep 2014 , $n/a , 0 , $1.94 ,n/a
Diamond Resorts International Inc. (DRII) ,DRII,2080000000, 10/29/2014 , Sep 2014 , $0.37 , 1 , $0.34 ,-8.11%
Dr. Reddy's Laboratories Ltd (RDY) ,RDY,11040000000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.54 ,n/a
Dreamworks Animation SKG Inc. (DWA) ,DWA,1580000000, 10/29/2014 , Sep 2014 , $0.04 , 7 , $0.1 ,150%
Duke Realty Corporation (DRE) ,DRE,7150000000, 10/29/2014 , Sep 2014 , $0.3 , 10 , $0.3 ,0%
Eastern Virginia Bankshares Inc. (EVBS) ,EVBS,84300000, 10/29/2014 , Sep 2014 , $0.08 , 2 , $0.04 ,-50%
Eaton Corporation PLC (ETN) ,ETN,26140000000, 10/29/2014 , Sep 2014 , $1.23 , 12 , $1.29 ,4.88%
Ecology and Environment Inc. (EEI) ,EEI,45490000, 10/29/2014 , Jul 2014 , $n/a , 0 , $-0.15 ,n/a
Edgewater Technology Inc. (EDGW) ,EDGW,93300000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.08 ,n/a
Empire State Realty Trust Inc. (ESRT) ,ESRT,4790000000, 10/29/2014 , Sep 2014 , $0.22 , 5 , $0.23 ,4.55%
Employers Holdings Inc (EIG) ,EIG,849120000, 10/29/2014 , Sep 2014 , $0.23 , 2 , $0.32 ,39.13%
Enersis S A (ENI) ,ENI,13010000000, 10/29/2014 , Sep 2014 , $0.25 , 1 , $0.14 ,-44%
Enpro Industries (NPO) ,NPO,1080000000, 10/29/2014 , Sep 2014 , $0.58 , 2 , $0.67 ,15.52%
ENSCO plc (ESV) ,ESV,3920000000, 10/29/2014 , Sep 2014 , $1.62 , 13 , $1.87 ,15.43%
Equinix Inc. (EQIX) ,EQIX,16900000000, 10/29/2014 , Sep 2014 , $0.88 , 10 , $0.79 ,-10.23%
Equity One Inc. (EQY) ,EQY,3440000000, 10/29/2014 , Sep 2014 , $0.3 , 9 , $0.31 ,3.33%
ESSA Bancorp Inc. (ESSA) ,ESSA,151450000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.22 ,n/a
EverBank Financial Corp. (EVER) ,EVER,2160000000, 10/29/2014 , Sep 2014 , $0.31 , 7 , $0.33 ,6.45%
Exelon Corporation (EXC) ,EXC,24060000000, 10/29/2014 , Sep 2014 , $0.71 , 10 , $0.78 ,9.86%
Extra Space Storage Inc (EXR) ,EXR,9730000000, 10/29/2014 , Sep 2014 , $0.66 , 8 , $0.72 ,9.09%
F5 Networks Inc. (FFIV) ,FFIV,7820000000, 10/29/2014 , Sep 2014 , $1.22 , 6 , $1.29 ,5.74%
FalconStor Software Inc. (FALC) ,FALC,82370000, 10/29/2014 , Sep 2014 , $n/a , 0 , $-0.07 ,n/a
Farmers & Merchants Bancorp Inc. (OH) (FMAO) ,FMAO,, 10/29/2014 , Sep 2014 , $0.51 , 1 , $0.54 ,5.88%
Fiat Chrysler Automobiles N.V. (FCAU) ,FCAU,24860000000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.22 ,n/a
Fidelity National Financial Inc. (FNF) ,FNF,12470000000, 10/29/2014 , Sep 2014 , $0.54 , 4 , $0.51 ,-5.56%
Fidelity National Financial Inc. (FNFV) ,FNFV,3970000000, 10/29/2014 , Sep 2014 , $0.14 , 1 , $0.06 ,-57.14%
First Commonwealth Financial Corporation (FCF) ,FCF,817550000, 10/29/2014 , Sep 2014 , $0.14 , 6 , $0.13 ,-7.14%
First Industrial Realty Trust Inc. (FR) ,FR,2400000000, 10/29/2014 , Sep 2014 , $0.3 , 6 , $0.32 ,6.67%
Fleetmatics Group PLC (FLTX) ,FLTX,2140000000, 10/29/2014 , Sep 2014 , $0.15 , 3 , $0.21 ,40%
Flextronics International Ltd. (FLEX) ,FLEX,6340000000, 10/29/2014 , Sep 2014 , $0.23 , 3 , $0.24 ,4.35%
FMC Corporation (FMC) ,FMC,5440000000, 10/29/2014 , Sep 2014 , $0.96 , 7 , $0.95 ,-1.04%
FormFactor Inc. (FORM) ,FORM,479240000, 10/29/2014 , Sep 2014 , $0.07 , 1 , $0.09 ,28.57%
Forrester Research Inc. (FORR) ,FORR,578280000, 10/29/2014 , Sep 2014 , $0.16 , 2 , $0.18 ,12.5%
Fortune Brands Home & Security Inc. (FBHS) ,FBHS,8369999000, 10/29/2014 , Sep 2014 , $0.56 , 6 , $0.55 ,-1.79%
Fox Chase Bancorp Inc. (FXCB) ,FXCB,202520000, 10/29/2014 , Sep 2014 , $0.2 , 2 , $0.16 ,-20%
Franklin Electric Co. Inc. (FELE) ,FELE,1570000000, 10/29/2014 , Sep 2014 , $0.51 , 2 , $0.5 ,-1.96%
Garmin Ltd. (GRMN) ,GRMN,6750000000, 10/29/2014 , Sep 2014 , $0.72 , 9 , $0.76 ,5.56%
General Cable Corporation (BGC) ,BGC,752900000, 10/29/2014 , Sep 2014 , $0.39 , 3 , $0.3 ,-23.08%
Gladstone Commercial Corporation (GOOD) ,GOOD,353270000, 10/29/2014 , Sep 2014 , $0.41 , 1 , $0.39 ,-4.88%
Glu Mobile Inc. (GLUU) ,GLUU,538290000, 10/29/2014 , Sep 2014 , $0.08 , 1 , $0.14 ,75%
Graham Corporation (GHM) ,GHM,171600000, 10/29/2014 , Sep 2014 , $0.3 , 2 , $0.41 ,36.67%
Grand Canyon Education Inc. (LOPE) ,LOPE,1960000000, 10/29/2014 , Sep 2014 , $0.54 , 8 , $0.62 ,14.81%
Guangshen Railway Company Limited (GSH) ,GSH,3660000000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.37 ,n/a
Hanesbrands Inc. (HBI) ,HBI,12510000000, 10/29/2014 , Sep 2014 , $1.72 , 6 , $1.73 ,0.58%
Haverty Furniture Companies Inc. (HVT) ,HVT,530860000, 10/29/2014 , Sep 2014 , $0.37 , 3 , $0.34 ,-8.11%
Hawkins Inc. (HWKN) ,HWKN,437080000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.58 ,n/a
Hersha Hospitality Trust (HT) ,HT,1110000000, 10/29/2014 , Sep 2014 , $0.13 , 9 , $0.14 ,7.69%
Hershey Company (The) (HSY) ,HSY,19460000000, 10/29/2014 , Sep 2014 , $1.08 , 7 , $1.05 ,-2.78%
Heska Corporation (HSKA) ,HSKA,200950000, 10/29/2014 , Sep 2014 , $-0.01 , 3 , $0.08 ,-900%
Hess Corporation (HES) ,HES,16140000000, 10/29/2014 , Sep 2014 , $1.07 , 11 , $1.24 ,15.89%
HomeTrust Bancshares Inc. (HTBI) ,HTBI,362790000, 10/29/2014 , Sep 2014 , $0.1 , 2 , $0.12 ,20%
Hornbeck Offshore Services (HOS) ,HOS,484120000, 10/29/2014 , Sep 2014 , $0.7 , 6 , $0.72 ,2.86%
HudBay Minerals Inc (HBM) ,HBM,1230000000, 10/29/2014 , Sep 2014 , $0.06 , 5 , $-0.02 ,-133.33%
Hudson Technologies Inc. (HDSN) ,HDSN,111890000, 10/29/2014 , Sep 2014 , $0 , 3 , $0 ,�%
Hyatt Hotels Corporation (H) ,H,7210000000, 10/29/2014 , Sep 2014 , $0.26 , 12 , $0.2 ,-23.08%
Hyster-Yale Materials Handling Inc. (HY) ,HY,1190000000, 10/29/2014 , Sep 2014 , $1.48 , 2 , $1.7 ,14.86%
IAC/InterActiveCorp (IACI) ,IACI,5560000000, 10/29/2014 , Sep 2014 , $0.5 , 7 , $0.79 ,58%
Ignite Restaurant Group Inc. (IRG) ,IRG,103470000, 10/29/2014 , Sep 2014 , $-0.03 , 4 , $-0.08 ,166.67%
Image Sensing Systems Inc. (ISNS) ,ISNS,19020000, 10/29/2014 , Sep 2014 , $-0.13 , 1 , $-0.09 ,-30.77%
Innodata Inc. (INOD) ,INOD,59800000, 10/29/2014 , Sep 2014 , $-0.03 , 1 , $-0.01 ,-66.67%
Insight Enterprises Inc. (NSIT) ,NSIT,942080000, 10/29/2014 , Sep 2014 , $0.39 , 2 , $0.43 ,10.26%
Insignia Systems Inc. (ISIG) ,ISIG,34230000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.03 ,n/a
Integrated Silicon Solution Inc. (ISSI) ,ISSI,725270000, 10/29/2014 , Sep 2014 , $0.21 , 2 , $0.14 ,-33.33%
Intersil Corporation (ISIL) ,ISIL,1790000000, 10/29/2014 , Sep 2014 , $0.17 , 2 , $0.15 ,-11.76%
inTest Corporation (INTT) ,INTT,42670000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.08 ,n/a
Intrepid Potash Inc (IPI) ,IPI,293990000, 10/29/2014 , Sep 2014 , $0.05 , 5 , $-0.02 ,-140%
IntriCon Corporation (IIN) ,IIN,49220000, 10/29/2014 , Sep 2014 , $0.03 , 1 , $0.09 ,200%
Jewett-Cameron Trading Company (JCTCF) ,JCTCF,23570000, 10/29/2014 , Aug 2014 , $n/a , 0 , $0.12 ,n/a
Jones Lang LaSalle Incorporated (JLL) ,JLL,7500000000, 10/29/2014 , Sep 2014 , $1.78 , 4 , $2.31 ,29.78%
K2M Group Holdings Inc. (KTWO) ,KTWO,754410000, 10/29/2014 , Sep 2014 , $-0.31 , 3 , $-0.28 ,-9.68%
Kansas City Life Insurance Company (KCLI) ,KCLI,520150000, 10/29/2014 , Sep 2014 , $n/a , 0 , $0.71 ,n/a
KapStone Paper and Packaging Corporation (KS) ,KS,2089999000, 10/29/2014 , Sep 2014 , $0.67 , 6 , $0.59 ,-11.94%
Kearny Financial (KRNY) ,KRNY,1120000000, 10/29/2014 , Sep 2014 , $0.04 , 1 , $0.04 ,0%
Kirby Corporation (KEX) ,KEX,3580000000, 10/29/2014 , Sep 2014 , $1.37 , 8 , $1.34 ,-2.19%
Kraton Performance Polymers Inc (KRA) ,KRA,639230000, 10/29/2014 , Sep 2014 , $0.39 , 5 , $0.35 ,-10.26%
Lake Shore Gold Corp (LSG) ,LSG,406070000, 10/29/2014 , Sep 2014 , $0.03 , 1 , $0.02 ,-33.33%
Legacy Reserves LP (LGCY) ,LGCY,277140000, 10/29/2014 , Sep 2014 , $0.13 , 7 , $0.13 ,0%
LifeLock Inc. (LOCK) ,LOCK,1340000000, 10/29/2014 , Sep 2014 , $0.08 , 1 , $0.12 ,50%
Lincoln National Corporation (LNC) ,LNC,13430000000, 10/29/2014 , Sep 2014 , $1.42 , 14 , $1.56 ,9.86%
Littelfuse Inc. (LFUS) ,LFUS,2260000000, 10/29/2014 , Sep 2014 , $1.34 , 4 , $1.35 ,0.75%
Lombard Medical Inc. (EVAR) ,EVAR,52820000, 10/29/2014 , Sep 2014 , $-0.75 , 2 , $-0.52 ,-30.67%
Luxottica Group S.p.A. (LUX) ,LUX,33900000000, 10/29/2014 , Sep 2014 , $0.47 , 1 , $0.48 ,2.13%
Macquarie Infrastructure Company (MIC) ,MIC,6330000000, 10/29/2014 , Sep 2014 , $0.45 , 3 , $-0.5 ,-211.11%
Manning & Napier Inc. (MN) ,MN,110820000, 10/29/2014 , Sep 2014 , $0.31 , 5 , $0.31 ,0%
ManTech International Corporation (MANT) ,MANT,1090000000, 10/29/2014 , Sep 2014 , $0.41 , 6 , $0.41 ,0%
Marine Products Corporation (MPX) ,MPX,269760000, 10/29/2014 , Sep 2014 , $0.08 , 2 , $0.05 ,-37.5%
Martin Midstream Partners L.P. (MMLP) ,MMLP,1030000000, 10/29/2014 , Sep 2014 , $0.25 , 4 , $0.22 ,-12%
Masimo Corporation (MASI) ,MASI,2020000000, 10/29/2014 , Sep 2014 , $0.25 , 5 , $0.27 ,8%
McGrath RentCorp (MGRC) ,MGRC,775720000, 10/29/2014 , Sep 2014 , $0.53 , 2 , $0.53 ,0%
McGraw Hill Financial Inc. (MHFI) ,MHFI,25240000000, 10/29/2014 , Sep 2014 , $0.95 , 8 , $1.02 ,7.37%
MDC Partners Inc. (MDCA) ,MDCA,1040000000, 10/29/2014 , Sep 2014 , $0.16 , 3 , $-0.1 ,-162.5%
MedAssets Inc. (MDAS) ,MDAS,1420000000, 10/29/2014 , Sep 2014 , $0.27 , 5 , $0.29 ,7.41%
Meritage Corporation (MTH) ,MTH,1400000000, 10/29/2014 , Sep 2014 , $0.9 , 9 , $0.79 ,-12.22%
Methanex Corporation (MEOH) ,MEOH,3590000000, 10/29/2014 , Sep 2014 , $0.65 , 5 , $0.54 ,-16.92%
